bidder_id,prediction
8717fca1a2148057ebc97c3353b1f42319uek,0.00853503192836
fb1fab8fac01092deb15148b30e43b0d5u5l8,0.0156479474488
9c576162104947124e4eaad02b76cf724d1px,0.0369921118923
34b4cfde3929bc39e39d48a569195c40o2nze,0.000543244044523
4c669ef93cde71e8ac3b65d1625ffcccehk7v,0.206121064812
735b166c3f06ad08bc7c6d4801b7ded71vr78,0.00637379378864
53c04a831c962b838c88a79a6a7d9f689bz15,0.0156479474488
769a58c4d5c9fc32f907ad6606a5297fsxo5m,0.0019303026844
e8884216c21966964f31756adf243500y3rw4,0.000534831321962
42f51eb034757f181a3da2a2524e6e5fzmdon,0.000868158445627
eb68e50dc11e2d00568b0f25cd5ab14bbbkmu,0.000943831106754
b6398eb969085ae2082b6728d204f431jl75l,0.000769929054342
15c822736005923603536c3ca3761f6a9akrn,0.0465863174153
d47110cdd3eeb1ec25659f4285730e0a28ofd,0.124637733225
e57bc20c71927c409393e2e4028ba8a7ardwn,0.000917761917528
7c77cc3870ff3d40878b4baa37d55a54onjlu,0.000533704126385
383db27c9ec52b2749d30acadce06d4apzz8h,0.120616955613
222a84e78164c6fbe3cc7e7fc25c16b2jqncf,0.0156479474488
25c6e2e49c4e933166937573040754e1r770w,0.111924798769
de9ccd9264042c8ec60bacf59114e0a72qhh8,0.0139405991413
92f2c8d4d96d95a60a0e7cc67f9e815bhqjpn,0.00758329803115
aed469b093bcecae707a31186a21a465hnxo6,0.000694769966419
a58bc6ccb606e883dbe4156ad3510deddcq52,0.0156479474488
950caf6bff7f16426cce6d7f0cd47b44pkivn,0.219086785502
8063666ac987582535ef514ea67e34a29wllm,0.0156479474488
9f74a90abf83325f092c75fe10744b0ak5hsc,0.00167079488604
cd874b59ed4cfd1d284333524e9aaafch3n3x,0.00191465720246
9e375f06c8b726dc79694d1d466d74b9a36tv,0.118502647399
6df6ba59d12b939569dda48913fb574dn56qs,0.185890117218
f670fe91b3016f6ec866de0ce42cf7e7cuan6,0.182710892898
cc0f3101778d9cb0b776b504e153b03cgh97q,0.00710496226225
ae96be6b28d9cf2fe960d8e14a8ca73fjilb0,0.000838211538943
6d07f429389ddbaa71337705be893ca0zskdy,0.000489595239269
458172a6455a457b1784eebfc663241a25lwy,0.00289463127681
8ebe360d60cc0f38739178c166dae4c3ednji,0.0156479474488
e388a8cb5fed756640c4950e6bb295668t5p6,0.000718926185573
ed3a12d76a8cf5cbe51a51b04181f95f62hh7,0.0372208324737
8588c9d49ece3e39ad382ccb5226196dg16gy,0.0459816598116
1919932e0d49e693beacb6b55e9089cexudz0,0.163075269086
a95941e85700fd55c80b2b91ff12dcccqqkh3,0.0156479474488
85eb16237f5467664d004d42c32576f25s1am,0.00677170542555
a02cbd8a459207156ac4d9d2f2bc7a1dutdpl,0.113495063251
e523738a747879b8353e6ad674aa18eb3b8la,0.006571468272
ca07173d25be8c16c2820edff373302fnra4z,0.444842389973
2e8abd963c261ab7dcafa63a8eadffbedpaz5,0.0382477868175
181e2ea98b4803193b8efb2922c95d0bp547k,0.0171050207911
81f09434ecc54f09ec8399678a5b3c3a67o1e,0.00284482190611
cd5ece1f0d810b782709e80d2c58c82c54jl8,0.0156479474488
fcb4950cdfed13bd9a62e618880ee0a2tlw1z,0.00253771436744
0c47587c4459baed81d0b707eff6b4bff5tmx,0.153919709878
9554bc1767c10733a48c1bbc8f6ebb078xher,0.00219172308239
293e3f0047089b544fae06a4cc916ee0r29g2,0.00119761105114
b24e3af20453813e821f5a22ff55e072tgton,0.00745495132359
05de85f05fbb6a6bf86ff6b33be7678ek3flf,0.00116496567306
390e00d5c1de96548012b68c472b7fac56obc,0.0350996657532
386a97775697f6e6029d90552c2cb920kgfs9,0.00103569169743
613ec50609f1f9a17ad19396ddaca0fdq4t4i,0.0156479474488
c9b5fe5dd042886bddc3835c8a2ef5e5n4vrn,0.00395549442586
a5c6549753f79e71e1a2380e60320562jn50h,0.0156479474488
6c2cb78f8a943d945bbdd5ec7db68ff3wdxi4,0.00969199243899
33d9c32b088b29f73a837651b61261bd6q4x1,0.263961213114
1e88dc4adca63d65a866252445f0f49akk55l,0.000748905192259
06586694c6bba2ccaa8e13354701bb30em5ro,0.0412325815219
7d7d8a02b692b34d8d9ba077a3df5ef6550qr,0.00887687585455
142d8558f0ef01a2091d907b8971557dc8yn0,0.000519190988972
445c9b65462f9e2fe7edd215803244b3is2f7,0.0156479474488
b52eb1fc50e9aaa3a011d8db44d3be88da2hn,0.084711355896
993ee4ba6251aa912434072ec8184074h9sc4,0.000570857909157
cc668d9df769e57faed58d98285fa568kcj7m,0.0217877751415
6fc445aec2a0b7d378dccee0c821bbc96sayw,0.00731649404123
7bc9f70f7ea228b62b27c44102693224fjmo0,0.00986732095317
634182dd007ee442b53a0c087e482552xbn03,0.0023984090418
0e23fd7df994209b02071d229f138e76e05oh,0.00228563403714
3434f3c540f1c0973d993eca4458656937du3,0.0025577672117
0e4e4ecaebaefac85b30de28df9c78f5a0cth,0.00158497796838
b622a97e53117229e09d940ca47ec165cwk1j,0.539908251363
c22fa0be1a45768405fc7fac7c9ff8b9jtdjc,0.00102463327399
1356ef1dc8b6bf0f42eb58e0087de77bn58ks,0.157054622498
7fb048b02686c6c214ae4e75ca8c2933p116o,0.000852022651313
e3e0c5122965d9b4aadde3a7dd7d29d9u5a16,0.000736221275465
a04446598e56399cf9582b5021762614egeaf,0.000451323026721
5e60a5d46fef4eebecfed434370dd4eff0wvz,0.00254408591028
888d1cb3ed908ee0f27aa00035c71396jge0s,0.00714352961562
2420dae91bb68373c29f0b6fe2ae71cbckikm,0.0156479474488
f9e4f901ab41935604564f1466337ff2o1dti,0.111824540972
02fbc26f080655008337619a08cb7c04voa3c,0.234170593136
d63c2a5af1913f01555dcc995d6d604452ulu,0.00103569169743
68e8105e3a068c8190b8f25e609c478at4o5c,0.0156479474488
eae01dd857a394771735903ac7cc97385rzx3,0.101357772192
19fb1b248bd5169cbff2a816ea37649e3u1vr,0.000588170357322
a52a33f35745b1dcc6f51c27e80317b945vwv,0.0156479474488
51a4b86a81fbae237e6c5d475504c6ecng0nq,0.0156479474488
2c7bff212c433019310fb0bf2e4b166a91uup,0.000547515238756
0983ad44219dfddd5a501810f655233dur2r8,0.00992072472961
2f18d7e12581d5addc029b9b79da6c02rrgb9,0.0156479474488
bd609b36629cea5e8abd60e595d7b01aa9490,0.134267887367
d020ec0aea5d1db8cd455c01486b8df4vazwm,0.00312161011663
5f2cdc9e37296b78032e8a533f541759lc8jl,0.0308518062246
48399c79115b6f02a200726445c179bf87b81,0.00241899101708
57a744b96201574bdf8872e24e666cc12z9xk,0.148655999317
59f61cb410ac321a795c4d5a388e787aqsytg,0.0451740735472
28eff2ac3df6416fe158c6641d14a9edj4cwd,0.0441516974598
ab056855c9ca9d36390feae1fa485883issyg,0.000600360791153
7eefd9c6d0f7e93b7729654e76babdcad6lvt,0.00078061939355
d13ddd86432248267b3772b050639f0egwowl,0.0156479474488
179738179ac220fac6a5d966174d863dzyvho,0.14741275848
9cb13f30bb0b78d59d206fd1c90a1bc93lrrh,0.0156479474488
8062a60a2e060a311dac34845ead2ccfbh9tt,0.0525678559189
e4ef528ae9dc3b1cc54bb819442e181c4jjnm,0.00241899101708
3e4ef9d30f566589b8e864aed25f6759oqorr,0.124454846463
351e154a7385d6f43cd126d170f0ab22s6b7j,0.00546386854242
ac32d60b9c34a1a06d7ac71d11944d2fucr59,0.111334002846
5cf4e9d0baf60e0b7304847ff6af088begq9y,0.0156479474488
beeb48f1e40e6b20a998c34907ec81ddl0f7n,0.0196289401594
843a1353bf60e922f303f862c176632cz5f0p,0.000938626306645
1a358776f2a9784cce19aa700cdbeebbfurna,0.00541366773921
e1972d63b9881f67b4a9dfb79f467ddduhmrd,0.0369481553452
8083a30b555c94e3963466907146fd40o6q27,0.00175325085262
ab30bb98578cf8e5b1413cbb613044fd8xcm1,0.00247961328357
7d8dcdd1012a68b5d1fb2d286bdc9780h1v7u,0.00261885323058
03ead6957061c72543b8bc35f6b23852j0a0h,0.00241899101708
eadaa2a8e7873171eb8741f3b669036b2tndi,0.00154427375096
d28160a20d059274936b41b4ae8018a0hczxt,0.000543755909887
c0b6656083775756d77b9888fbc6db1brugm6,0.00127918530176
56656ac8f39c2854741601dee3cf5530bwe6t,0.000736221275465
3e038564a8d86aabed919ab06bb5a4fa7wzi7,0.053721252132
f35e1c29147c2618ed2d4e7ed88b0c8eivimx,0.0451168343482
51f47f594971d59e2a52398527ce8d81q5rdo,0.00067152365219
0a798636852c5948e899311731439855kisj2,0.111570120089
99aef1f2fa1d55d94f5cb083191ed371344pn,0.00916558980159
0b9d45948078268c6394a9c51bf2db08cbijp,0.000874039820941
b4205ccaa49013eee0f259f52621d9fa1yaw0,0.047057993838
df09da3918c7d98e0e6447098ff53b4468y2m,0.000464425752088
86d8e1d1e76212d0b984180b3299b86867e7s,0.187985278782
387f035df904aaeb6e73c8a3f1ca02c49eyji,0.0156479474488
9ae4c1edd949fe54b9665ee1ea56e9461bg0x,0.0531348176256
9ed430b00312e5421e6013e01ba6db293xhcb,0.00461735471517
bd890937b5601111119969b45bde5056eycor,0.0156479474488
5cb687b036651830fc924cc8f4d563b2yeqq9,0.00289009650426
919d8a40c51f7c9fa1ffafb18bd97af7scta5,0.0222953221399
861f65934eb78f07afb5979561666f04ttex0,0.000797214371003
cc946863b59e4db09d6b2b497cd2cb156mynv,0.0156479474488
6f1979cf79152ff59525876a2005d23cxwhb8,0.00127813204181
54577d415f061a1c775480db195f6f6a69xhi,0.0156479474488
0e5a5e112210f6bd730b5389c4e201a0ux0ae,0.0104165670927
1e6a1470588ef026b09644acf8e2e6a67raqh,0.0151369508355
53bd98bb6892e927f4875caa64900492vd204,0.0156479474488
de4e57c06cf20bae573ca403b45470c3xa65t,0.000466252568868
97cfd4d2998f6063f2f42d164d05ac3dlfse6,0.00214978646341
6c25e9fece8cc4ad8444611dd1c7ff3ajzf5p,0.000466252568868
af19af5fa460e5352a915e9ac8527da1xnvla,0.00177533637963
8a2b6cf3cd7a49bb32691e3d45fc60d4nv2w1,0.0156479474488
60ec787f0be71a3a3eb32a95801b3399lzonp,0.0018661663071
24bb4ca4376ab3e3fba305166f981ce5cvfiw,0.00196125961382
a3c2e0c9ba0d5fd25b9fbf513d7efcc3w2rjo,0.0156479474488
68d2d8b0f6bbbb99d60ac806b41fe7e7vaepl,0.00368135615906
58628be222365dad6134e9977dc32e35g1l95,0.000708686240538
443b175d50fcd7d395d4a754c78f4dd5powgs,0.0036486894481
00862324eb508ca5202b6d4e5f1a80fc3t3lp,0.0356712607966
e83ecff8e12a3604520170cdcc5041befh9md,0.000577577065508
15ea91cdbd7e1976bf1cad5f36e01c59zy51b,0.0156479474488
9be68b136f189f32a76dc7cd6d7f9f76o3ipf,0.0156479474488
e7e6ab1c2263040794ddc4699a9ad82djttwj,0.0063260584781
cc7cad1648183458e45c61cdb9c251f4clmdg,0.023317466175
e3235425776ba4746c90154d7ba9b174z4y4g,0.195943076336
cf0ceb07591031d411cf2c97ca03e81078v4n,0.00208128910235
ab536d878cbf7fd8347859dcec97ca2a9oz07,0.0905402603793
7f777f7a6d0d09449bed193eea87bd9akbft0,0.0345994181858
1d70ca61178550b744c521a7ca02ec57wijlz,0.0156479474488
6f74c106adbaff1944e36d6937f03fb6lw897,0.00154427375096
74048a4d4691a3068889312ab3428bb1ufw9p,0.0156479474488
c112f377dc3ac3b3212b4afa6432464brfgmz,0.000748905192259
5cf85fe5133901ad1ed5db4bfce2198b8wycu,0.000543244044523
ae51dd113627d56a20e64ae5d5f2bcc43sr2j,0.0260658180423
2be74cad3b8ac977eb10599527e62963qnifu,0.0156479474488
df52f076da236c8caeda4db4a0b0e678113sa,0.00274538840464
7ce866d485d2a71ad541ac0175c1bc59ddjxr,0.0156479474488
bfba91e586b1c37429d1e40ffb5febfagbbxn,0.219320662084
3f38a7b6254fa57d4af0167c4ad20c37i4ktw,0.154268763991
0f935208860a0d3378475d4a7728ab9bimb3m,0.106757791623
73298fe4f3e5acf3c4cca575fb2284c8bar2j,0.0090535781041
0903c5009f3a06db04d5e40a83e04480ukuvm,0.0156479474488
8d4cc3988c9cb3b902c07cdd1a68fd4f36cit,0.0156479474488
bbcecd70e1143854f5af61e86e87a87ewrsd2,0.00437864176436
e9952cb2ec9b57be843aa1ce105031496rqox,0.150454825285
d88f8b2015441d1ca588f5bc850629040hdtv,0.0332101823254
700966013ae97127a88ddd166e4c11fb383s0,0.114371016498
a4db6d34da5d8c997630d69dca9f5d98e5zj6,0.000466252568868
6ad24c67fe5984a367f31718a1b4c1d9g4wyu,0.000588170357322
a69e11a0c2723bf92ccaef450934063fhrrmw,0.000466252568868
9bea831f2bca7a7b2254d1a4c8757550ixvig,0.00675915984904
4ff690fa3abf2cf5d5251406119f3d58f0fu0,0.00140193248331
b9a73461d3a2318af908030fd5806c02togek,0.0016379993987
f00a022053f86097ae2aa8fe34ec72a07vdk7,0.000621384653237
8aa03b16fca81881d63c489b6d887ffax0vxm,0.00804521184363
3a92527f2308e7f746cd6c270be2c2a62nbi2,0.107354721947
802e5f110cb22b03ca16f8c437a9ae59a0j5x,0.159939393284
6ce7a9649fd80e83bc4a0e2764c55746vjsnt,0.131180830517
c50c611f2dd6b9a084658694edfc62a418fpj,0.167065626522
87b583625d0dd77a85d5ea65cf957c9a6ayfn,0.00389244230534
c674b6ef9d94b2521778628306056187rpi8e,0.0156479474488
94071c2aeff4e4a15fcca00db16443da9a6jz,0.0156479474488
690e426913dfdf53bc22a655ffaa9966q3jnn,0.00639523514038
d111885e50808fa5c7db4bbf7df1a0c4qcv2i,0.00103569169743
65489e2734f03652a76bf139df96c479lopnf,0.00745495132359
7c5143e33d897f896a30a694f7b660f58b4gg,0.000518891983025
bb70983ffd1725a4ed06b4a4838a791akwjx2,0.000818238233086
321d9b9d0469c3526ed352f27c08dfeb66kdh,0.000570857909157
cb3fcce6aa8f1d2137b9d43b2528ae0fyzgai,0.00461735471517
1616c2d615b05208b92410575002512c6xyui,0.000769929054342
d4ab22e56999e0d580097485cc9b894dws6q8,0.000432544789991
970987b919bb27f09db853fd51f144a0gg5kz,0.0156479474488
7688f97ed5b852a09d65bbc9891c8465ordzd,0.000776508362727
a4728f7f9218eadfe7bbc30ff4f2cffdjgoac,0.00115707154031
800a591995d2bd73a5359307dbaf05aenyi78,0.0148550800161
b52027a7d41c4233fa89459bff644c89asfm5,0.0156479474488
15f8cb90717086378428d1e1a3aa8854tjh8l,0.00559439376715
13fc125cbd69f4f9c38cf04646b5bb19scwcv,0.0156479474488
bd956a508e05203d9a5bd2442fd4078anwfgi,0.000565579945493
660ef3bb857ac076c7487cf06aed7e16x8v7g,0.0285064751997
b4a30186761c5ae9f1c35210bd563467tpdu0,0.000769929054342
3c465a8c5b93301383617e4c539c850aumt08,0.00745495132359
c979898ec4012f0933c38a6bec19c92cvmlq6,0.0156479474488
30882c1989326632319db6fdd5e05232146yv,0.000586184999003
67fac6c09c166c208eb4c6a2323a3560hgxs0,0.0202536373113
dfb1898b34e4fd1a390856352ebcc274py6xn,0.000543244044523
228b0968df97b33bac091dd6b31c019dptgyc,0.00239732062835
47460568c86af7e3ef030ab7c892a25b52gnu,0.087748570018
b81e90d164ad274c54c614a4e800894fg2ipz,0.00461735471517
e4a4847014aa0364868dcb46e5462d86w9yp9,0.00321886771789
7e309c6a76895cd92f846558500b3fa72ympz,0.122093997697
2175caf7d9bd531c005b98938c7a5aecfyus2,0.00211756644971
ee2730f489122c0a7475e1edd8483256dy8fi,0.0156479474488
4312cf198efa6d3e8a56f769891d651ckg9pf,0.00261345062048
626ad149d136dfc750b96b369106e694aaqq8,0.00091824144037
4f639fdc5b132d36a4ff03768e93641669he4,0.000567565303812
865cb347e52aec144fd5e647f051fc3fedfw3,0.000769929054342
e924e65cd736e29a8c71a34ae297581ari8pq,0.0457116119789
77ed1e5d3d8fd17c586deea61902ab8d2zu6v,0.137695800806
00a79ebd15f0b24a0a3b5794457cd8ed7dng1,0.484546584918
69ac9cf0b141ede9d55b5589ecf5114egzze5,0.0036486894481
84c3f1ef08df383bdc98f5465e885b6edepz9,0.209229745343
7594ea43870dc459dc7ad232050f9c04dkis0,0.000586184999003
05f9e773506d32bb059045cc9bf31b4187sga,0.0934339158946
e3f51b95d11dcbd6541898ecc710b3dfu5r0d,0.354903245203
a356163fe7434d47b1c6480c87366394oaibe,0.0110739162209
3ed997fc5d1db2931abfa00f1eac5aebtkuds,0.000466252568868
f24d8a2739a563c39c6bcf2f3c008945ag9xf,0.0530637934418
ca8c4c51ccde4ef83a1141f01cfdc1b7abmle,0.0956007048539
0b4f65b31803376d777d1d935a44fcfa6d5ge,0.002796637317
0430923026291636fff20fa1707fd34f0nayx,0.0150243336205
07a5dbfbf2629ef7018abb660fe0e795xmrw3,0.109066858175
3b15a5d456e917f305bfeb2bcbf7a4e6aw0oj,0.00210166771927
e21ab1de2eb9cebee269384c1da74d37ocqfs,0.0156479474488
8b0d92a053316cc2238c0535b1a13a85ueedh,0.0109803539397
993bb095ab4ace770fb6acb9d2a4e4f8owo66,0.00097522075741
55a699bd3a83fe99db348c4302ee754ep392w,0.00745495132359
efa5e7cf5490eb14b5e0e0e14c8ba45d8h3fx,0.0156479474488
7ab1daba19f637252f173b92ca1ea00c9bi5y,0.00103569169743
47af7d7f611b9e407fb013e884bfcafe4gvnx,0.0977404348199
ca5f76a93d025c599a289e31c25f69c1uqaft,0.000782490362294
3118d0e06686651785636555b615bc342ncdv,0.00307022224992
f7e7485e21c4f9321f1072ce137e03d5csup7,0.428381441994
1430c052b75af311ebf5cb2c225a6498egl0k,0.000782490362294
fb3620e1a7ecd3d00ad46538ab2f4598whezy,0.164585062729
bc4050f8a2f7c01790b4487ad5f32887jwxyx,0.00231079474971
be44fce4054dff79d9df22968d65d614i363b,0.0148096080517
f0ec468be9eb013f65c75f89d0824b4b3ha68,0.10575680621
e45d8e752e28e2fd0abb73d03ca1158f0frpp,0.0639124699381
6c2c24c15a67cb3a0908f31315287305842w3,0.0019685691838
789bcb9a93537468ca6da612f533d816youlq,0.0108591400484
9af487b3cec9e0753c8b2c8af2cc0c82gytsl,0.291501634739
8d67c88c345b56e922327c06c71b7046m6ohz,0.0156479474488
78ee279dd252ac2f32a5434fa787011fgw4n8,0.125698035223
6069f6d13a949056298f2fe0147b512e5jhul,0.00204054860983
4b24254e994ad8abcc4b5b4020991960q7j30,0.00745495132359
c20deef8e0d8898b25631c5959e95b4csuiec,0.338573528454
2498e62082c17d0152363838630a24d9kfsfh,0.00066278802783
46edf470086096ad2d5e01cc48554a6cx84xh,0.000537876357996
5ac46382975485c34adbbe7f694dad6d7z70o,0.000620965844663
79da812f2eb300456383b66f6ebe19f5eyh39,0.00241899101708
56fc4ff64a6bac6a867d27dab1e78a6dv5u55,0.00921365124035
5e92b13b0a962dfac72c1f9762e3ade19lyxv,0.00274208850587
2b4bb62db3322de665dbb4d108e046206vhvg,0.000947488603426
4650bd2a4b57badaa970e1bbc602da956fgt1,0.0245130130869
256e0d7bea303bf7444e736c53609e53id1w8,0.00187058094737
927ad8028866e12966cadac456ef74fbuq79b,0.499845775852
4d78af325faf00ce6675d2cdb324051063qa0,0.0317384763888
29c103503e1d6ace5626fb07a5ab0dafrtjvs,0.159351376161
83a1a52ed06d7e32719689ec951985fag7kde,0.00047395731012
99cbd47afadcce560028afeb305e87da75w3y,0.00205567424141
cb3314eb25be845fa412f1d2c2934841jmaqj,0.00695957473608
a58e9f80b5ec4c1a51e765e9cfebf93de8y1d,0.00312503847475
c52e1801108701e8954d2867c9cfeeafayp8d,0.0156479474488
4e62891c902c1f1898f0b5922fb340e0h400j,0.0102427038694
b7c4f67613c2af7e544f01359d4fccc7l5f7y,0.226418969344
c562abdfb5fd28fadf411f545cdd44b69wtxy,0.00327674875272
ad69c8ef95b0ca2ad4ab8f9135001030xswpf,0.0120451898852
9843745530e0a70f83db6023718a47450qaw8,0.000983627349988
7d0f7d3602118db86f8b79910ebb239bh16yb,0.0992676323103
1195e06969201e2f09babe3ed8235747ea153,0.0011450802721
717d6b636ec975430749a331ebb91f557r5xx,0.0174445907419
81328ee531ef388926c7b8e5acab22d3fldlx,0.101627375843
c8f8edb324a7fed3fc690fd0e334bcb1d8yq1,0.00241919567799
e2f091617f5dadd027282936254a9d58re0sn,0.0149113934227
b22726dcf17e400c21bf59505d25bb4491b5e,0.00467516537713
9bf5cb1b0599f9e2e2963d2ef758d4315hypb,0.00241899101708
751d3da6ab696850bc1922a6db39912dgr1iy,0.000450614639718
b7d55a6e333279ab388147c289a71fc9b50o9,0.0848048178607
fbb0e610cfcf0ddf82398745d0099a3drlyd5,0.000464425752088
8c2ae8faeaa2dc6d259433b722ced26895g5b,0.00179547723326
fecea7c93f6fc416ab1165267723b0bewb7le,0.0156479474488
b094531590263ea270de70d5b80f6fae40iqy,0.119140180196
7d50285c14bc21ae432ad8ea0b218ae7gpvjg,0.000570857909157
fc8ad54f05cdb8956e313da177e31143vybke,0.00182572266495
00dd948c3a88f7b68f1952dbeeac68ffb6qoc,0.0156479474488
e71f23df8afda17a79fca6b0b0a08db2npata,0.0219472310693
0d35fb37f30ac79253064edf16935b1bi6xrp,0.0156479474488
b76ae85f1af72f5b3fe24f6b63adb7939blwv,0.185692322458
557a115a80bbc39438b66869fb08e2dbn0n83,0.0159305246119
40cb94d6cde2cfc6c0c47e5b508970f8a2pax,0.00613315539648
292ce9794631e698984573da5826309e8vjpt,0.00103569169743
b8f907c27d6505238a4a98bd5088ac30npcjn,0.00237231390162
fa9942d2eea61483c7cf6fd70c73499aet5hj,0.0779537644811
419c7f56b6f84f239dc99fa530b9016fyvlev,0.0321861276832
215c57149b0f163e516a5a698994f26bcp2ob,0.00274208850587
8ec7ed06cf55505b85a4cb67d53abbdeedpsh,0.017924665759
5883a3d09cc2c6dfa69a9005f7c928fdnecq7,0.000748905192259
caf47c9fdc63c5ce2aa699175ce7734dpu2di,0.00133264848202
661569e79532c77348185d4d0568586e0ptef,0.00116496567306
456e14a42046506ee7f195be6214e1bexiepi,0.0831531995931
254eedf1db6f0f577dfea64a401a3762ts9az,0.00103569169743
2a434a2664248cee9f612bf78bc89c4ai9b5f,0.00745495132359
d3b8f01cb34db8b0d2e42f83395c66ectku9h,0.0156479474488
b0c9c42b7700b019d3cc13e4026effe590osl,0.0156479474488
337f4ff4946d4de1cf4ae216c1ff5c88e7oms,0.0137562098421
c1e8091db6fd2c7977b15830e0efc4012zjt0,0.0566316526597
52282d2cf41e5d692194788bbdcacb47ria0c,0.00293095926539
e073cd48ba0f6f9b7d6a983cb260f8f3miffj,0.273156513803
9a14697a537697a028ee67599fda03053txvm,0.0781890262629
3f480fa1d70f969d5a989ed130386e9fzsi5p,0.00160636685434
50dba3cc5fae1d2efbc45e94644ba2c2oou37,0.0156479474488
94a903391732de504121baefa1eee0a4kswwu,0.0110841600377
5ba001c8d950b2b21c465f1fc5e40630qy65o,0.0060103704869
9deb68aca34b4d8d0a5ea874176240ffw32tk,0.00184772495357
0053b78cde37c4384a20d2da9aa4272aym4pb,0.269652708243
9c75e6b06785765583fed584da59ce01idbwv,0.00129957969895
25dd8bf958435ba4724b9b1db2aebbdbbgg0d,0.000708686240538
9777885ebedaf1d66fe1ede53df38f7bitp0u,0.585251221955
fc4cb5c8e2c3d0ccf9e75fb1119d8e9ay651e,0.00241899101708
4747b49d07d59c361f99e6c4176aa9cdem69b,0.101505302063
617363a7cb116b7b68712fd12150d73bhimzp,0.0995376018683
139f2fbd02e92211aeb48b5882525db2t3hyw,0.0156479474488
bcfcc4e955c2b46ef1f0dda04e762b9f6js3s,0.0156479474488
b4259cbae2d1542752b49b96c544be2bxp8u2,0.0854509911233
a2135d8630f4d7fb3914c46a049779b0zbssb,0.0019902357848
a1986d775f797125b5c7d281d1d0122ayarkz,0.000505080870655
59f4bbac9a7af5648a578a3112c3959f972n1,0.0156479474488
41bb72125c871cbf586f448287697797w7kkg,0.000758571673397
897cbc6102b810eb345abfd308fc45e47tqhz,0.0137603252327
880309059993bff2368d1772d6037dd08n73o,0.00241899101708
4b571f268b7a1f6f2e836ebd48c37563pf6al,0.116112097423
36e4d4a5982b1dfd1f26b66e4259dc5ccu6f9,0.000769929054342
6132b19684dfc3e4ea98de4d58f5a7aemfyco,0.00095998992334
601fffaf4ead097c9dc9c40a2eecb505lcs19,0.00122833499766
9151c706fdf3f3fcb069c767d8d7cba6ipb97,0.105774172936
f5507ac98c9e1c198e3eb9259ba24859khexf,0.000718926185573
a8217f09ac37688d06a46dde0a443564dn51e,0.00228563403714
